學號,性別,學籍班(簡稱),入學年,入學月,入學身分,入學方式,名額區分,部別,學制,系科,通訊郵遞區號,戶籍郵遞區號,畢業方式,畢業年月,畢業學校,畢業科系,是否新住民二代
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,432,432,畢業,10806,4831 私立僑泰高中（日間部）,資訊科,否
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,402,402,畢業,10806,4831 私立僑泰高中（日間部）,資訊科,否
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,402,402,畢業,10806,4831 私立僑泰高中（日間部）,資訊科,否
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,428,428,畢業,10806,4401 私立宜寧高中（日間部）,資訊科,否
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,363,363,畢業,10806,4111 私立建臺高中（日間部）,資訊技術,否
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,406,406,畢業,10806,4651 市立沙鹿高工（日間部）,資訊科,否
10815***,男,日資科108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,407,407,畢業,10806,4651 市立沙鹿高工（日間部）,資訊科,否
10815***,男,日資科108忠,108,8,原住民,甄選入學,外加,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,428,428,畢業,10806,4821 私立慈明高中（日間部）,航空電子科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,743,743,畢業,10806,6551 私立亞洲餐旅（日間部）,餐飲管理科,否
10812***,男,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,412,412,畢業,10806,4831 私立僑泰高中（日間部）,觀光事業科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,4343,434,畢業,10806,4831 私立僑泰高中（日間部）,觀光事業科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,407,407,畢業,10806,4401 私立宜寧高中（日間部）,應用外語科(英文組),否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,420,420,畢業,10806,4771 私立明台高中（日間部）,餐飲管理科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,402,402,畢業,10806,4771 私立明台高中（日間部）,餐飲管理科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,435,435,畢業,10706,私立明道高中,商業經營科,否
10812***,男,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,640,640,畢業,10806,5631 國立土庫商工（日間部）,會計事務科,否
10812***,男,日財法108忠,108,8,原住民,甄選入學,外加,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,970,970,畢業,10806,8451 國立花蓮高商（日間部）,會計事務科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,428,428,畢業,10806,4341 市立臺中家商（日間部）,商業經營科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,429,429,畢業,10806,4671 市立豐原高商（日間部）,國際貿易科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,404,404,畢業,10806,4421 私立新民高中（日間部）,電子商務科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,408,408,畢業,10806,4421 私立新民高中（日間部）,商業經營科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,500,500,畢業,10806,5011 國立鹿港高中（日間部）,商業經營科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,511,511,畢業,10806,5061 國立北斗家商（日間部）,商業經營科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,305,305,畢業,10806,3851 私立義民高中（日間部）,資料處理科,否
10812***,男,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,403,403,畢業,10806,5461 國立南投高商（日間部）,會計事務科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,429,429,畢業,10806,4401 私立宜寧高中（日間部）,電子商務科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,406,406,畢業,10806,4421 私立新民高中（日間部）,國際貿易科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,423,423,畢業,10806,4411 私立明德高中（日間部）,商業經營科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,429,429,畢業,10806,4411 私立明德高中（日間部）,資料處理科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,506,506,畢業,10806,4411 私立明德高中（日間部）,國際貿易科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,412,412,畢業,10806,4411 私立明德高中（日間部）,國際貿易科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,401,401,畢業,10806,4411 私立明德高中（日間部）,國際貿易科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,437,437,畢業,10806,4411 私立明德高中（日間部）,商業經營科,否
10812***,女,日財法108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,247,247,畢業,10806,1243 市立士林高商（進修部）,應用外語科(英文組),否
10812***,男,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,335,335,畢業,10806,3241 私立永平工商（日間部）,餐飲管理科,否
10812***,男,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,330,330,畢業,10806,3181 桃園市振聲高中（日間部）,觀光事業科,否
10812***,男,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,411,411,畢業,10806,4891 私立葳格高中（日間部）,餐飲管理科,否
10812***,女,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,406,406,畢業,10806,4891 私立葳格高中（日間部）,餐飲管理科,否
10812***,女,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,428,428,畢業,10806,4891 私立葳格高中（日間部）,餐飲管理科,否
10812***,女,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,407,407,畢業,10806,5451 國立水里商工（日間部）,餐飲管理科,否
10812***,女,日行銷108孝,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,423,423,畢業,10806,5451 國立水里商工（日間部）,餐飲管理科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,55781,55781,畢業,10806,5451 國立水里商工（日間部）,餐飲管理科,否
10812***,男,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,508,508,畢業,10806,5451 國立水里商工（日間部）,餐飲管理科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,407,233,畢業,10806,4781 私立明道高中（日間部）,餐飲管理科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,334,334,畢業,10806,3211 桃園市新興高中（日間部）,觀光事業,否
10812***,男,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,338,338,畢業,10806,3241 私立永平工商（日間部）,餐飲管理科,否
10812***,男,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,334,334,畢業,10806,3241 私立永平工商（日間部）,餐飲管理科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,326,326,畢業,10806,3241 私立永平工商（日間部）,觀光事業科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,402,402,畢業,10806,4411 私立明德高中（日間部）,餐飲管理科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,433,436,畢業,10806,4791 私立青年高中（日間部）,餐飲管理科,否
10812***,男,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,801,807,畢業,10806,7381 私立樹德家商（日間部）,餐飲管理科,否
10812***,女,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,505,505,畢業,10806,5181 私立達德商工（日間部）,觀光事業科,否
10812***,男,日行銷108忠,108,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,408,408,畢業,10806,4821 私立慈明高中（日間部）,餐飲管理科,否
